OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	High_level_taxonomy	HL_hit_percent_id	HL_hit_query_cover
OTU_7920	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma		Fungi	90.149	96
OTU_7921	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		Fungi	92.607	88
OTU_7922	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		Fungi	96.367	98
OTU_7923	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	97.932	100
OTU_7924	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Backusellaceae	Backusella	Backusella circina		0	0
OTU_7925	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	98.692	100
OTU_7926	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Backusella circina				0	0
OTU_7927	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		Fungi	98.727	93
OTU_7928	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor circinelloides	Fungi	99.273	93
OTU_7929	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		Fungi	98.367	93
OTU_7930	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor			0	0
OTU_7931	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor racemosus	Fungi	97.391	98
OTU_7932	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		Fungi	97.232	98
OTU_7933	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		Fungi	95.826	98
OTU_7934	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Backusellaceae	Backusella	Backusella tuberculispora		0	0
OTU_7935	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		Fungi	96.915	93
OTU_7936	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	94.727	99
OTU_7937	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		Fungi	97.628	93
OTU_7938	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		Fungi	96.546	98
OTU_7939	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		Fungi	96.690	98
OTU_7940	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor circinelloides	Fungi	98.909	93
OTU_7941	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium brevicompactum	Fungi	97.342	92
OTU_7942	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium brevicompactum	Fungi	98.969	91
OTU_7943	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus		Fungi	94.767	100
OTU_7944	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium			0	0
OTU_7945	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus		Fungi	92.898	100
OTU_7946	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus		Eukaryota_kgd_Incertae_sedis	99.631	93
OTU_7947	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma			0	0
OTU_7948	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus		Fungi	93.829	100
OTU_7949	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma			0	0
OTU_7950	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	96.386	93
OTU_7951	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	91.560	100
OTU_7952	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	96.748	92
OTU_7953	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces		Fungi	94.480	87
OTU_7954	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium adametzii	Fungi	97.761	100
OTU_7955	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	97.166	92
OTU_7956	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	96.415	99
OTU_7957	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	90.963	92
OTU_7958	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	98.805	94
OTU_7959	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	96.030	99
OTU_7960	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	94.173	100
OTU_7961	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	92.669	99
OTU_7962	Fungi	Ascomycota	Eurotiomycetes	Eurotiales				Fungi	91.745	96
OTU_7963	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	96.219	99
OTU_7964	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	90.239	100
OTU_7965	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces		Fungi	94.956	84
OTU_7966	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	95.327	99
OTU_7967	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium ferraniaense	Fungi	96.816	99
OTU_7968	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	98.364	93
OTU_7969	Fungi	Basidiomycota	Agaricomycetes					Viridiplantae	97.581	94
OTU_7970	Fungi	Basidiomycota	Cystobasidiomycetes	Tremellales	Symmetrosporaceae	Symmetrospora		Fungi	99.505	92
OTU_7971	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Neptunomyces		Fungi	97.642	93
OTU_7972	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Heterocephalacria		Fungi	98.571	93
OTU_7973	Fungi							Fungi	91.566	92
OTU_7974	Fungi							Viridiplantae	94.671	99
OTU_7975	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora		Viridiplantae	96.746	96
OTU_7976	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriaceae	Ceramothyrium	Ceramothyrium carniolicum	Fungi	95.874	93
OTU_7977	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	Sporocadaceae	Pestalotiopsis		Fungi	97.561	96
OTU_7978	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Devriesia		Fungi	98.018	92
OTU_7979	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae			Fungi	91.048	91
OTU_7980	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae			Fungi	97.704	98
OTU_7981	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium		Fungi	99.563	91
OTU_7982	Fungi	Basidiomycota	Agaricomycetes					Viridiplantae	99.196	94
OTU_7983	Fungi							Viridiplantae	99.342	97
OTU_7984	Fungi							Viridiplantae	98.151	94
OTU_7985	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris		Fungi	90.994	99
OTU_7986	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora		Fungi	90.341	96
OTU_7987	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Alfaria	Alfaria terrestris	Fungi	97.004	99
OTU_7988	Fungi	Ascomycota	Lichinomycetes	Lichinales	Peltulaceae	Peltula	Peltula polyphylla	Viridiplantae	99.068	95
OTU_7989	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma victoriae	Fungi	99.149	100
OTU_7990	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae			Fungi	96.687	98
OTU_7991	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium brevicompactum	Fungi	97.782	93
OTU_7992	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium			0	0
OTU_7993	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	97.570	100
OTU_7994	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	99.380	92
OTU_7995	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	97.004	99
OTU_7996	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium adametzioides	Fungi	99.242	99
OTU_7997	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae			Fungi	92.215	100
OTU_7998	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor			0	0
OTU_7999	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metacordyceps		Fungi	99.805	93
OTU_8000	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae				0	0
OTU_8001	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		Fungi	94.073	87
OTU_8002	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		Fungi	90.149	93
OTU_8003	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		Fungi	97.222	98
OTU_8004	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor racemosus	Fungi	97.043	98
OTU_8005	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor			0	0
OTU_8006	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor			0	0
OTU_8007	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		Fungi	92.979	90
OTU_8008	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		Fungi	99.025	87
OTU_8009	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		Fungi	93.738	90
OTU_8010	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		Fungi	98.899	93
OTU_8011	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor circinelloides	Fungi	98.727	93
OTU_8012	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		Fungi	93.141	92
OTU_8013	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium sumatraense	Fungi	98.337	89
OTU_8014	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		Fungi	97.049	98
OTU_8015	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor circinelloides	Fungi	99.091	93
OTU_8016	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus			0	0
OTU_8017	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus ruber	Fungi	96.245	100
OTU_8018	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	99.145	87
OTU_8019	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus		Fungi	97.521	92
OTU_8020	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Toxicocladosporium	Toxicocladosporium irritans	Fungi	99.572	92
OTU_8021	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus ruber	Fungi	93.701	100
OTU_8022	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus		Fungi	92.599	100
OTU_8023	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus		Eukaryota_kgd_Incertae_sedis	96.429	84
OTU_8024	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	95.893	92
OTU_8025	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces		Fungi	94.956	84
OTU_8026	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	95.560	88
OTU_8027	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae				0	0
OTU_8028	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium ferraniaense	Fungi	94.041	100
OTU_8029	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces		Fungi	95.122	84
OTU_8030	Fungi	Ascomycota							0	0
OTU_8031	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	95.283	99
OTU_8032	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	93.939	85
OTU_8033	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces		Fungi	94.839	85
OTU_8034	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium mallochii	Fungi	95.880	100
OTU_8035	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	94.813	89
OTU_8036	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	96.075	99
OTU_8037	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	97.737	92
OTU_8038	Fungi	Ascomycota	Eurotiomycetes	Eurotiales				Fungi	90.710	100
OTU_8039	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	94.896	99
OTU_8040	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma		Fungi	97.761	96
OTU_8041	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces		Fungi	95.229	92
OTU_8042	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	97.166	92
OTU_8043	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	94.737	100
OTU_8044	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	93.951	99
OTU_8045	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma			0	0
OTU_8046	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	95.480	100
OTU_8047	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium mallochii	Fungi	100.000	82
OTU_8048	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	97.921	99
OTU_8049	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina	Taphrina inositophila	Fungi	97.715	100
OTU_8050	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Saitozyma		Fungi	99.080	92
OTU_8051	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	99.563	92
OTU_8052	Fungi	Ascomycota	Ciliophora						0	0
OTU_8053	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	Periconia celtidis	Fungi	99.615	98
OTU_8054	Fungi							Fungi	94.400	93
OTU_8055	Fungi	Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Proliferodiscus	Proliferodiscus earoleucus	Fungi	99.364	92
OTU_8056	Fungi	Rozellomycota							0	0
OTU_8057	Fungi								0	0
OTU_8058	Fungi	Rozellomycota							0	0
OTU_8059	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dictyosporiaceae			Fungi	98.537	79
OTU_8060	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae			Fungi	95.876	98
OTU_8061	Fungi							Viridiplantae	98.992	94
OTU_8062	Fungi	Basidiomycota						Fungi	99.197	93
OTU_8063	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium	Cladosporium herbarum	Fungi	99.383	97
OTU_8064	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium	Cladosporium herbarum	Fungi	99.794	97
OTU_8065	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Dlhawksworthia	Dlhawksworthia clematidicola	Fungi	95.752	99
OTU_8066	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae			Fungi	96.687	98
OTU_8067	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys		Fungi	98.753	93
